Length (major axis),Width (minor axis),Thickness (depth),Area,Perimeter,Roundness,Solidity,Compactness,Aspect Ratio,Eccentricity,Extent,Convex hull(convex area),Type
273.6817627,168.7094269,,35461.5,749.0264722,0.602803137,0.990669218,1.259004747,1.622207886,0.787398906,0.776030725,35795.5,SANORA
275.2966309,168.6420593,,35544,745.9554042,0.597137886,0.99178258,1.245803552,1.632431624,0.790406202,0.777836134,35838.5,SANORA
251.4332886,,99.20503235,19028,611.5878748,0.383228421,0.982876624,1.564280842,,,0.737347904,19359.5,SANORA
252.2994385,,99.41412354,19079.5,613.0020871,0.381631786,0.983961218,1.567281665,,,0.749626748,19390.5,SANORA
251.9476624,,99.64647675,19231.5,618.516806,0.385747048,0.980998776,1.582996614,,,0.742299676,19604,SANORA
258.1323242,,101.9563751,19907,626.9015824,0.380391804,0.982600755,1.571024839,,,0.749115677,20259.5,SANORA
250.7109222,,115.3208313,21113,1024.808217,0.427674698,0.893804373,3.958452029,,,0.685487013,23621.5,SANORA
280.2659912,,113.2036438,23998,690.0731565,0.388995309,0.980731114,1.579084442,,,0.753091069,24469.5,SANORA
264.4181519,,117.6758499,23082.5,916.8254617,0.4203494,0.929527837,2.897881507,,,0.725682218,24832.5,SANORA
281.8874512,,114.579277,24408,708.9015824,0.391102712,0.977434275,1.638437324,,,0.74601137,24971.5,SANORA
,192.5620575,125.8268051,19049.5,545.286358,,0.986484037,1.242097879,,,0.730761854,19310.5,SANORA
,192.7389374,125.646965,19035.5,546.4579313,,0.986499793,1.248358477,,,0.732021997,19296,SANORA
,196.3193054,128.1282349,19717.5,552.1147864,,0.986886559,1.230260394,,,0.733947515,19979.5,SANORA
,196.046814,128.172821,19687,557.185853,,0.985705345,1.254904732,,,0.729148148,19972.5,SANORA
,183.8890991,120.8067627,17415,519.5289987,,0.98749681,1.233349734,,,0.723635004,17635.5,SANORA
,181.1444397,117.7986603,16838.5,509.6295041,,0.987132137,1.227427531,,,0.732076866,17058,SANORA
,184.5605621,120.7697983,17539,522.2152904,,0.98669517,1.237326959,,,0.732623225,17775.5,SANORA
,185.42099,119.8760452,17463,522.2152916,,0.987167891,1.242711884,,,0.727625,17690,SANORA
269.8413696,162.1854095,,34339.5,768.5411905,0.600464063,0.976344483,1.368769963,1.663783261,0.799219074,0.7745286,35171.5,SANORA
267.7554016,163.6249847,,34245.5,807.1686076,0.608187022,0.959244268,1.513962613,1.636396801,0.791554387,0.747734667,35700.5,SANORA
268.391571,162.0102539,,33907.5,808.8254613,0.599332935,0.963335985,1.535337982,1.656633235,0.797261626,0.754573171,35198,SANORA
266.8891907,164.8663635,,34040,881.6955186,0.60846794,0.943511281,1.817346971,1.618821359,0.786387604,0.758467023,36078,SANORA
287.5923462,169.6142883,,37732,835.8376558,0.580851743,0.964840054,1.47341191,1.695566742,0.807568851,0.732603293,39107,SANORA
279.8646851,169.3530579,,36350.5,847.6538891,0.590914038,0.966640074,1.572957052,1.652551708,0.796130638,0.757365197,37605,SANORA
279.7568665,165.0692139,,35588.5,821.9970342,0.578972975,0.966382904,1.510848625,1.694785235,0.807370168,0.768782943,36826.5,SANORA
279.8251953,163.6582184,,35269.5,836.6833266,0.573503127,0.965679161,1.579476112,1.709814503,0.811135145,0.778335614,36523,SANORA
313.5524902,,116.0314941,28386.5,856.4579308,0.36762197,0.967518192,2.056318385,,,0.726313231,29339.5,SANORA
314.0249634,,113.4288788,27844.5,816.457931,0.35951846,0.96985371,1.905102454,,,0.737407309,28710,SANORA
308.2152405,,119.5243912,28180,915.671134,0.377696437,0.93410236,2.367708287,,,0.667614309,30168,SANORA
312.2557678,,115.3195267,28307,821.5289989,0.369643459,0.97113059,1.897326564,,,0.741797694,29148.5,SANORA
276.8390808,,116.5732117,24473.5,757.6295038,0.406585049,0.943211161,1.866413257,,,0.707408371,25947,SANORA
279.2251587,,116.2005463,24691.5,741.4873681,0.403225974,0.950989832,1.771944748,,,0.713503439,25964,SANORA
281.9934387,,113.7878799,24606.5,713.0020872,0.393987058,0.971437031,1.644076016,,,0.777702276,25330,SANORA
285.1882324,,114.2071228,24907.5,721.1442232,0.389921385,0.972740232,1.661514956,,,0.774872449,25605.5,SANORA
,193.1194611,123.688797,18498.5,777.8549005,,0.932078704,2.602859982,,,0.698161987,19846.5,SANORA
,195.6980743,125.0515442,18892.5,747.1686068,,0.934670756,2.351461851,,,0.69868713,20213,SANORA
,190.1280975,126.3677902,18864,696.8427061,,0.934972244,2.048452347,,,0.707842402,20176,SANORA
,191.085556,126.48423,19119.5,832.8254619,,0.931522533,2.886832553,,,0.699732836,20525,SANORA
,173.5994873,102.8303452,13872,486.1320302,,0.978175792,1.355687306,,,0.752400065,14181.5,SANORA
,176.1442871,104.0633698,13995,497.4457386,,0.964008955,1.407047188,,,0.696580558,14517.5,SANORA
,173.7771454,102.9027863,13833.5,486.3746712,,0.975942714,1.360817739,,,0.736020218,14174.5,SANORA
,175.6868896,102.2573776,13914.5,478.2325348,,0.981068885,1.307978989,,,0.747448431,14183,SANORA
316.6353149,188.5102997,,46501,970.6072054,0.590545969,0.972763216,1.612184961,1.679671166,0.803463047,0.763412792,47803,SANORA
306.1549377,189.6441345,,45357,1131.376759,0.616129359,0.958435466,2.245744375,1.614365446,0.78504524,0.757313164,47324,SANORA
306.9161377,190.4962158,,45756.5,1085.761533,0.618476877,0.969982511,2.050247266,1.611140339,0.784065259,0.765735085,47172.5,SANORA
310.8707275,187.8258362,,45735.5,988.3645649,0.602564984,0.969352394,1.69969516,1.655100991,0.796838211,0.76538365,47181.5,SANORA
269.907135,157.699646,,33326.5,733.2274816,0.58246669,0.989269176,1.283742438,1.711526575,0.811556664,0.778329207,33688,SANORA
269.5385437,156.9348145,,33067,727.8132695,0.579512968,0.989585515,1.274780112,1.717519115,0.813020436,0.775128926,33415,SANORA
269.5599365,157.5508423,,33229,728.2985514,0.582259656,0.988928901,1.270257467,1.710939355,0.811412256,0.774027487,33601,SANORA
269.8725586,157.3545074,,33170.5,732.8843379,0.57988875,0.990045965,1.288572918,1.715060871,0.812422146,0.777555087,33504,SANORA
297.6594543,,113.1641235,25953.5,848.1980458,0.372963807,0.960689234,2.205914815,,,0.728008415,27015.5,SANORA
301.1745911,,113.2175369,26278.5,767.7716392,0.368870591,0.974306212,1.785063606,,,0.766159363,26971.5,SANORA
292.2960815,,114.1132889,25755,864.440686,0.383818308,0.967614682,2.308867339,,,0.772727273,26617,SANORA
296.381134,,111.2318802,25346,741.043717,0.367382477,0.975972276,1.724123472,,,0.772531927,25970,SANORA
333.8857727,,113.3602982,29601,799.0437171,0.33808093,0.985500974,1.716425014,,,0.759467365,30036.5,SANORA
337.5618896,,112.6964264,29719.5,794.1147857,0.332081589,0.98740801,1.688554964,,,0.762507697,30098.5,SANORA
332.9420471,,111.8701553,29109.5,783.6295036,0.334354809,0.988958535,1.67871491,,,0.760138399,29434.5,SANORA
336.9508667,,113.5473022,29979,795.8721448,0.33619721,0.988949,1.681355712,,,0.762358865,30314,SANORA
,257.3881836,152.915741,30326.5,700.0559105,,0.989558351,1.285977287,,,0.746847756,30646.5,SANORA
,253.7433777,152.8677216,30283.5,700.0559114,,0.988300372,1.287803269,,,0.747629981,30642,SANORA
,258.5697937,153.7348175,30619.5,702.5411913,,0.989561283,1.282731108,,,0.74353464,30942.5,SANORA
,257.7919006,155.7374573,31270.5,710.1980451,,0.989165849,1.283554329,,,0.741323313,31613,SANORA
,194.765686,118.8500519,18179.5,538.801077,,0.985418869,1.270764611,,,0.739004065,18448.5,SANORA
,193.4451294,119.1696014,18208,541.3868641,,0.984242817,1.280982862,,,0.730540844,18499.5,SANORA
,196.6150665,121.8223877,18800.5,546.457932,,0.987343434,1.263962546,,,0.740906404,19041.5,SANORA
,196.0919647,120.4351807,18613.5,546.4579314,,0.985623511,1.276660907,,,0.737168317,18885,SANORA
240.1658173,161.212326,,30153.5,753.369619,0.665618615,0.975241761,1.497850994,1.489748477,0.741227178,0.730993939,30919,SANORA
243.4307709,165.3304596,,31214.5,722.541191,0.670680304,0.975483609,1.330941523,1.472389126,0.733982587,0.738787248,31999,SANORA
244.7021942,165.4544678,,31381,750.0975404,0.66726934,0.978088767,1.426786002,1.47897,0.736767444,0.742727983,32084,SANORA
243.0268555,165.9286194,,31230.5,743.0264732,0.673256447,0.977052309,1.406759231,1.464647005,0.730644243,0.737681878,31964,SANORA
230.9344177,147.9786835,,26654,656.8427081,0.636348735,0.9844506,1.288102753,1.56059246,0.767722649,0.7428237,27075,SANORA
228.7256622,147.9244537,,26414.5,653.9137741,0.642869358,0.98565245,1.28821607,1.546232935,0.762716404,0.742522629,26799,SANORA
232.6415253,147.9860687,,26680.5,659.5706284,0.627667453,0.982797679,1.297534121,1.572050175,0.771596726,0.738765056,27147.5,SANORA
234.7758789,150.0809631,,27489.5,662.3990561,0.634994567,0.986506612,1.270172498,1.564328173,0.768997276,0.741916766,27865.5,SANORA
287.7985229,,117.3283539,26439,724.2985506,0.406422761,0.982186972,1.578993504,,,0.693937008,26918.5,SANORA
286.1103821,,117.4648285,26456,729.4701236,0.411497372,0.980832685,1.600593221,,,0.692076281,26973,SANORA
288.9667969,,118.2095871,26796,733.9554061,0.408586676,0.980819912,1.599777242,,,0.690903465,27320,SANORA
290.8032227,,119.1780701,27248.5,745.0264727,0.410255383,0.980073734,1.621029601,,,0.692553056,27802.5,SANORA
309.2785645,,139.0435028,33248,849.8965298,0.442563918,0.966427346,1.728847643,,,0.739189399,34403,SANORA
308.5056458,,138.4915009,33091.5,815.7127646,0.44269064,0.972964629,1.600103956,,,0.740351701,34011,SANORA
306.9133606,,138.3275909,33066.5,882.8254617,0.446958044,0.968740387,1.875649165,,,0.735792167,34133.5,SANORA
303.2852173,,136.7996674,32177,803.4701227,0.445403048,0.97612547,1.596555608,,,0.734299407,32964,SANORA
,186.8061829,135.612854,19191,611.5289984,,0.940689182,1.550695913,,,0.718360472,20401,SANORA
,183.2096252,137.883255,19267.5,680.3990566,,0.94534259,1.912018869,,,0.722820378,20381.5,SANORA
,186.7102509,136.6943512,19238.5,628.9432116,,0.9381202,1.636220374,,,0.723387855,20507.5,SANORA
,177.7213898,137.9947662,19000,699.3279884,,0.945391218,2.04832259,,,0.716440422,20097.5,SANORA
,172.3930969,114.9493332,15473.5,497.144223,,0.980949664,1.271060934,,,0.724414794,15774,SANORA
,171.97258,115.3955307,15445,494.9015828,,0.980385934,1.261943494,,,0.715244975,15754,SANORA
,175.8254242,117.792984,16084,516.7005721,,0.974876504,1.320912215,,,0.710895028,16498.5,SANORA
,169.4539032,116.1800461,15321.5,521.4873688,,0.974154374,1.412460911,,,0.719454358,15728,SANORA
235.8603668,153.5593414,,28174.5,660.5411907,0.644846574,0.990438191,1.232349032,1.535955837,0.759025938,0.746146716,28446.5,SANORA
234.1240845,152.7174377,,27723.5,653.7127638,0.643970528,0.990744215,1.226636851,1.533054037,0.757967148,0.749851239,27982.5,SANORA
235.125946,153.3922882,,27993,653.955406,0.644701159,0.991885763,1.215729515,1.532840724,0.757889019,0.749177037,28222,SANORA
233.3432922,152.9317169,,27799.5,653.712765,0.650064517,0.990575114,1.223283399,1.525800514,0.755287453,0.747177875,28064,SANORA
264.8177185,176.1695557,,36796,949.7199038,0.668061816,0.965913715,1.95065563,1.50319797,0.746622131,0.730079365,38094.5,SANORA
268.4143372,176.5343475,,37027,909.9209151,0.654360726,0.967697253,1.779421793,1.520465229,0.753285699,0.730603788,38263,SANORA
262.7558594,178.953598,,37175,919.9209146,0.685577059,0.965145713,1.811507533,1.468290452,0.732223745,0.726897658,38517.5,SANORA
270.6732788,177.9024963,,37693.5,941.477264,0.655067143,0.971657258,1.871299682,1.521469818,0.75366463,0.734422492,38793,SANORA
238.1934509,,102.2892685,18644,595.7300093,0.418397981,0.980772772,1.514781517,,,0.696945909,19009.5,SANORA
241.4189301,,104.0150909,19370.5,614.8010769,0.423163605,0.979990893,1.552810804,,,0.700206044,19766,SANORA
242.1784515,,103.4783173,19162,608.357426,0.415987191,0.982364401,1.536975439,,,0.698909436,19506,SANORA
247.2292328,,104.2048187,19820,617.043718,0.41287076,0.981674096,1.528686239,,,0.702239229,20190,SANORA
247.6615601,,117.1765289,22368.5,645.9726491,0.464333237,0.975959336,1.484504554,,,0.736775362,22919.5,SANORA
244.9641113,,113.2894745,21639,633.3868637,0.459137094,0.98316636,1.475336384,,,0.746687371,22009.5,SANORA
247.7157593,,114.2704315,22108,633.7300096,0.458724886,0.982228541,1.445603617,,,0.74686666,22508,SANORA
249.2720947,,115.6137848,22487,637.3868635,0.460780734,0.985731507,1.437688613,,,0.747324693,22812.5,SANORA
247.2142792,,113.6299133,22023.5,639.8305143,0.458827409,0.982380623,1.479223146,,,0.738176638,22418.5,SANORA
,178.6299438,114.3949509,15960.5,502.5168059,,0.985155237,1.259055356,,,0.741004689,16201,SANORA
,183.8569031,117.1216278,16733.5,509.0020872,,0.988831437,1.232090118,,,0.747531829,16922.5,SANORA
,181.5523682,116.2338028,16413,506.7594461,,0.986121125,1.245104699,,,0.741227476,16644,SANORA
,181.0179596,117.1369553,16585,508.9015825,,0.986791218,1.242631226,,,0.744924542,16807,SANORA
,187.1558685,118.2053375,17373,524.759446,,0.985590288,1.261350681,,,0.754036458,17627,SANORA
,188.5197906,118.0168076,17401.5,525.3452333,,0.985167153,1.262097895,,,0.752953139,17663.5,SANORA
,187.5957794,117.9712677,17388,528.7594467,,0.984848914,1.279548593,,,0.750777202,17655.5,SANORA
,188.0664673,118.0074997,17430,525.730009,,0.985135364,1.261880659,,,0.750258264,17693,SANORA
252.0461121,164.7468719,,31827,723.2691122,0.637890035,0.981224565,1.307959417,1.529899227,0.756807503,0.768471122,32436,SANORA
246.4234467,164.1572571,,31047.5,711.0264724,0.650987574,0.981304719,1.295791244,1.501142569,0.745809534,0.74813253,31639,SANORA
251.4189606,163.4643097,,31586.5,721.2274827,0.636232092,0.977063227,1.310488351,1.538066389,0.75979134,0.765751897,32328,SANORA
251.8975983,162.6486511,,31293,702.6416959,0.627927156,0.986243086,1.255482813,1.548722332,0.763596658,0.766309139,31729.5,SANORA
243.4319611,161.4923859,,30250.5,715.2274832,0.649961273,0.976641699,1.345692919,1.507389712,0.748266326,0.779631968,30974,SANORA
241.8766022,162.4376526,,30100,714.6416957,0.655071788,0.979674201,1.350206963,1.489042709,0.74093893,0.769368402,30724.5,SANORA
245.1875763,162.3197327,,30687.5,713.913774,0.649942156,0.98187432,1.321661225,1.510522302,0.749483816,0.779543261,31254,SANORA
243.3443604,164.0585785,,30769,709.4701232,0.661577808,0.98506507,1.301802128,1.48327727,0.738564535,0.765778995,31235.5,SANORA
272.5896606,,117.0649643,25253.5,708.0559108,0.432725948,0.979653193,1.579805654,,,0.709607171,25778,SANORA
273.1520386,,116.021965,24947,706.641697,0.425715589,0.979600652,1.592833312,,,0.700266667,25466.5,SANORA
269.6074829,,115.1220703,24577,692.156414,0.430501932,0.981529184,1.551207022,,,0.709333872,25039.5,SANORA
264.3205566,,114.2663498,23778,692.2985505,0.433334793,0.978659478,1.603990006,,,0.692892735,24296.5,SANORA
232.3011475,,99.80261993,18233,656.7005718,0.43019518,0.965066427,1.882204437,,,0.730488782,18893,SANORA
239.9728699,,103.0897827,19391,688.8427075,0.428732133,0.962786425,1.947287427,,,0.733701616,20140.5,SANORA
241.2635498,,104.0172348,19659.5,682.1147845,0.430030402,0.961438772,1.883356751,,,0.731053845,20448,SANORA
241.766922,,104.2060013,19864,673.1858517,0.432696181,0.968762954,1.815488027,,,0.738658337,20504.5,SANORA
,188.0810394,128.3931885,18906,569.3279878,,0.968619515,1.364317816,,,0.669049473,19518.5,SANORA
,188.0497131,127.5165405,18674,584.4995615,,0.953898807,1.455865186,,,0.678511736,19576.5,SANORA
,189.3307495,129.5880585,19112.5,605.3696176,,0.95455113,1.525857157,,,0.672975352,20022.5,SANORA
,185.906189,133.0871582,18852,597.955405,,0.938564174,1.509281667,,,0.644446723,20086,SANORA
,190.0173187,119.3336182,17830,634.4995612,,0.961289627,1.796807058,,,0.670477193,18548,SANORA
,188.0601654,121.8617172,18134,658.7838308,,0.950743178,1.904506184,,,0.647319198,19073.5,SANORA
,190.9261475,119.5862885,18378.5,630.7422023,,0.970891994,1.722597663,,,0.697900053,18929.5,SANORA
,195.2569885,119.5319061,18456.5,638.2569203,,0.963509175,1.756434074,,,0.687854055,19155.5,SANORA
277.3565979,178.1896973,,38102.5,771.1686087,0.630647368,0.990459975,1.242039334,1.556524323,0.766321707,0.764189731,38469.5,SANORA
278.1893311,177.541275,,38065,767.4112495,0.626260488,0.991508426,1.23117737,1.566899477,0.769868098,0.76770264,38391,SANORA
278.0847168,178.1226501,,38264,775.7543955,0.630008261,0.991359544,1.251550154,1.561197953,0.767930009,0.768940155,38597.5,SANORA
279.0107422,178.5533295,,38427,774.2396766,0.62849923,0.990744083,1.241379309,1.562618535,0.768415343,0.765173238,38786,SANORA
257.7413635,168.0118866,,33533.5,776.3401805,0.642718439,0.974414482,1.430261275,1.534066242,0.758337325,0.752885047,34414,SANORA
260.0039368,167.8151093,,34315.5,818.967597,0.646309593,0.982689003,1.555368298,1.5493476,0.763816929,0.757265806,34920,SANORA
262.2790527,167.9034576,,34472,800.925967,0.638042175,0.980739139,1.480840908,1.562082499,0.768232401,0.746632012,35149,SANORA
262.1086121,168.8503418,,34946,844.0386661,0.647656919,0.980293701,1.622248377,1.552313186,0.764857169,0.749721102,35648.5,SANORA
210.8687286,,97.2676239,15969,633.7300091,0.457260282,0.953572388,2.001340392,,,0.723331974,16746.5,SANORA
207.2911072,,98.94228363,15989.5,645.2863588,0.473787567,0.949805459,2.072336238,,,0.720247748,16834.5,SANORA
213.0417786,,98.12741089,16401,667.5289987,0.460098576,0.956270771,2.162021863,,,0.716200873,17151,SANORA
211.3935394,,98.6746521,16431.5,681.913774,0.468170354,0.954487366,2.252017964,,,0.707339647,17215,SANORA
217.5206146,,93.11120605,15951,558.2741657,0.429237039,0.981479203,1.554881454,,,0.707675244,16252,SANORA
218.7383575,,93.80029297,16169,558.7594466,0.430272298,0.983336374,1.536585505,,,0.70702698,16443,SANORA
220.6535339,,94.46246338,16395.5,565.3452328,0.428758763,0.984507761,1.551289808,,,0.710777301,16653.5,SANORA
221.4382782,,95.08618927,16561.5,569.3452331,0.430035586,0.982295374,1.557549453,,,0.70775641,16860,SANORA
,168.9170532,105.549675,14066,478.0731558,,0.983842764,1.293028923,,,0.695407129,14297,SANORA
,168.6599426,105.1161041,14072.5,476.6589431,,0.981825159,1.284796574,,,0.701940343,14333,SANORA
,169.6032104,104.9072266,14013.5,478.17366,,0.982231724,1.298418866,,,0.702924358,14267,SANORA
,169.281311,105.6744461,14092.5,481.0020883,,0.981645305,1.306459696,,,0.694485512,14356,SANORA
,163.4799042,99.36634064,12764.5,457.0020883,,0.982602671,1.302035117,,,0.695234205,12990.5,SANORA
,166.1035004,100.4530869,13107,464.4163005,,0.982276015,1.309488672,,,0.695073448,13343.5,SANORA
,165.9955597,101.1262207,13104,464.0731558,,0.983636091,1.307853643,,,0.684639498,13322,SANORA
,166.3711853,101.9331741,13366,465.5878732,,0.984604052,1.290601006,,,0.702364687,13575,SANORA
283.9361572,183.7393799,,40513.5,799.7960255,0.63983572,0.988652586,1.256460544,1.545320102,0.762392303,0.754778672,40978.5,SANORA
283.1430054,182.2042694,,39891,796.2396754,0.633539018,0.98817147,1.26474462,1.553986667,0.765440929,0.755110926,40368.5,SANORA
281.9806519,185.3873138,,40531.5,805.3107438,0.649029108,0.986563949,1.273281549,1.521035318,0.753500852,0.756466965,41083.5,SANORA
280.2083435,182.7854004,,39733.5,799.3107421,0.644324752,0.985955161,1.27957166,1.532990835,0.757944003,0.754815729,40299.5,SANORA
273.3648071,170.8521576,,36381,772.0975395,0.619868468,0.983310134,1.303946703,1.600007931,0.78062723,0.755968831,36998.5,SANORA
276.8582458,173.0875702,,37046,777.7543943,0.615370276,0.982678586,1.299372768,1.599527023,0.780476746,0.758331286,37699,SANORA
